episode, score
1,53.3333333333
2,53.3333333333
3,53.3333333333
4,46.6666666667
5,53.3333333333
6,73.3333333333
7,60.0
8,60.0
9,53.3333333333
10,53.3333333333
11,60.0
12,53.3333333333
13,53.3333333333
14,53.3333333333
15,46.6666666667
16,26.6666666667
17,66.6666666667
18,53.3333333333
19,60.0
20,60.0
21,60.0
22,73.3333333333
23,73.3333333333
24,53.3333333333
25,26.6666666667
26,26.6666666667
27,46.6666666667
28,86.6666666667
29,60.0
30,46.6666666667
31,66.6666666667
32,73.3333333333
33,53.3333333333
34,46.6666666667
35,53.3333333333
36,53.3333333333
37,46.6666666667
38,53.3333333333
39,53.3333333333
40,73.3333333333
41,60.0
42,53.3333333333
43,46.6666666667
44,66.6666666667
45,73.3333333333
46,53.3333333333
47,46.6666666667
48,46.6666666667
49,46.6666666667
50,66.6666666667
51,53.3333333333
52,60.0
53,80.0
54,46.6666666667
55,53.3333333333
56,46.6666666667
57,46.6666666667
58,53.3333333333
59,80.0
60,26.6666666667
61,26.6666666667
62,53.3333333333
63,53.3333333333
64,60.0
65,80.0
66,46.6666666667
67,26.6666666667
68,46.6666666667
69,73.3333333333
70,53.3333333333
71,86.6666666667
72,73.3333333333
73,60.0
74,46.6666666667
75,100.0
76,53.3333333333
77,26.6666666667
78,60.0
79,46.6666666667
80,73.3333333333
81,46.6666666667
82,73.3333333333
83,53.3333333333
84,60.0
85,53.3333333333
86,53.3333333333
87,46.6666666667
88,53.3333333333
89,53.3333333333
90,53.3333333333
91,26.6666666667
92,53.3333333333
93,46.6666666667
94,100.0
95,53.3333333333
96,60.0
97,60.0
98,73.3333333333
99,53.3333333333
100,53.3333333333
101,60.0
102,46.6666666667
103,86.6666666667
104,53.3333333333
105,46.6666666667
106,46.6666666667
107,53.3333333333
108,26.6666666667
109,53.3333333333
110,66.6666666667
111,53.3333333333
112,73.3333333333
113,73.3333333333
114,66.6666666667
115,46.6666666667
116,73.3333333333
117,100.0
118,46.6666666667
119,73.3333333333
120,73.3333333333
121,86.6666666667
122,53.3333333333
123,73.3333333333
124,46.6666666667
125,26.6666666667
126,60.0
127,53.3333333333
128,53.3333333333
129,26.6666666667
130,53.3333333333
131,53.3333333333
132,46.6666666667
133,80.0
134,60.0
135,26.6666666667
136,80.0
137,53.3333333333
138,73.3333333333
139,46.6666666667
140,46.6666666667
141,60.0
142,53.3333333333
143,46.6666666667
144,46.6666666667
145,73.3333333333
146,46.6666666667
147,60.0
148,26.6666666667
149,53.3333333333
150,53.3333333333
151,60.0
152,53.3333333333
153,53.3333333333
154,66.6666666667
155,53.3333333333
156,46.6666666667
157,46.6666666667
158,46.6666666667
159,53.3333333333
160,46.6666666667
161,53.3333333333
162,46.6666666667
163,53.3333333333
164,60.0
165,53.3333333333
166,26.6666666667
167,53.3333333333
168,46.6666666667
169,26.6666666667
170,80.0
171,53.3333333333
172,46.6666666667
173,46.6666666667
174,60.0
175,53.3333333333
176,53.3333333333
177,53.3333333333
178,53.3333333333
179,26.6666666667
180,60.0
181,46.6666666667
182,80.0
183,66.6666666667
184,26.6666666667
185,46.6666666667
186,73.3333333333
187,53.3333333333
188,53.3333333333
189,46.6666666667
190,46.6666666667
191,46.6666666667
192,53.3333333333
193,53.3333333333
194,53.3333333333
195,46.6666666667
196,26.6666666667
197,53.3333333333
198,60.0
199,46.6666666667
200,53.3333333333
201,53.3333333333
202,46.6666666667
203,26.6666666667
204,53.3333333333
205,46.6666666667
206,60.0
207,53.3333333333
208,60.0
209,60.0
210,26.6666666667
211,46.6666666667
212,46.6666666667
213,46.6666666667
214,46.6666666667
215,46.6666666667
216,53.3333333333
217,53.3333333333
218,46.6666666667
219,26.6666666667
220,46.6666666667
221,46.6666666667
222,46.6666666667
223,53.3333333333
224,66.6666666667
225,53.3333333333
226,73.3333333333
227,53.3333333333
228,66.6666666667
229,46.6666666667
230,46.6666666667
231,60.0
232,73.3333333333
233,53.3333333333
234,66.6666666667
235,86.6666666667
236,53.3333333333
237,26.6666666667
238,60.0
239,60.0
240,53.3333333333
241,46.6666666667
242,73.3333333333
243,66.6666666667
244,46.6666666667
245,26.6666666667
246,80.0
247,73.3333333333
248,60.0
249,60.0
250,60.0
251,53.3333333333
252,60.0
253,60.0
254,73.3333333333
255,46.6666666667
256,73.3333333333
257,46.6666666667
258,46.6666666667
259,60.0
260,26.6666666667
261,53.3333333333
262,53.3333333333
263,60.0
264,46.6666666667
265,46.6666666667
266,46.6666666667
267,46.6666666667
268,60.0
269,46.6666666667
270,26.6666666667
271,53.3333333333
272,46.6666666667
273,46.6666666667
274,73.3333333333
275,60.0
276,60.0
277,46.6666666667
278,26.6666666667
279,73.3333333333
280,60.0
281,60.0
282,80.0
283,53.3333333333
284,26.6666666667
285,53.3333333333
286,53.3333333333
287,53.3333333333
288,73.3333333333
289,53.3333333333
290,60.0
291,73.3333333333
292,46.6666666667
293,66.6666666667
294,53.3333333333
295,66.6666666667
296,86.6666666667
297,66.6666666667
298,60.0
299,80.0
300,26.6666666667
301,73.3333333333
302,73.3333333333
303,73.3333333333
304,80.0
305,46.6666666667
306,53.3333333333
307,46.6666666667
308,46.6666666667
309,46.6666666667
310,46.6666666667
311,53.3333333333
312,73.3333333333
313,73.3333333333
314,46.6666666667
315,80.0
316,60.0
317,53.3333333333
318,53.3333333333
319,46.6666666667
320,46.6666666667
321,53.3333333333
322,80.0
323,80.0
324,60.0
325,60.0
326,80.0
327,73.3333333333
328,60.0
329,60.0
330,73.3333333333
331,53.3333333333
332,53.3333333333
333,60.0
334,46.6666666667
335,93.3333333333
336,26.6666666667
337,53.3333333333
338,46.6666666667
339,46.6666666667
340,46.6666666667
341,60.0
342,46.6666666667
343,93.3333333333
344,46.6666666667
345,53.3333333333
346,66.6666666667
347,46.6666666667
348,93.3333333333
349,86.6666666667
350,80.0
351,53.3333333333
352,60.0
353,46.6666666667
354,60.0
355,46.6666666667
356,46.6666666667
357,53.3333333333
358,53.3333333333
359,73.3333333333
360,66.6666666667
361,53.3333333333
362,60.0
363,73.3333333333
364,46.6666666667
365,53.3333333333
366,46.6666666667
367,66.6666666667
368,66.6666666667
369,53.3333333333
370,73.3333333333
371,93.3333333333
372,46.6666666667
373,73.3333333333
374,46.6666666667
375,53.3333333333
376,73.3333333333
377,46.6666666667
378,46.6666666667
379,60.0
380,60.0
381,73.3333333333
382,53.3333333333
383,46.6666666667
384,46.6666666667
385,26.6666666667
386,73.3333333333
387,26.6666666667
388,53.3333333333
389,53.3333333333
390,46.6666666667
391,66.6666666667
392,46.6666666667
393,46.6666666667
394,26.6666666667
395,53.3333333333
396,60.0
397,53.3333333333
398,73.3333333333
399,60.0
400,60.0
401,86.6666666667
402,46.6666666667
403,53.3333333333
404,46.6666666667
405,46.6666666667
406,53.3333333333
407,60.0
408,46.6666666667
409,60.0
410,53.3333333333
411,73.3333333333
412,46.6666666667
413,73.3333333333
414,60.0
415,60.0
416,93.3333333333
417,46.6666666667
418,26.6666666667
419,53.3333333333
420,46.6666666667
421,46.6666666667
422,53.3333333333
423,73.3333333333
424,66.6666666667
425,73.3333333333
426,66.6666666667
427,53.3333333333
428,80.0
429,53.3333333333
430,73.3333333333
431,53.3333333333
432,53.3333333333
433,73.3333333333
434,46.6666666667
435,73.3333333333
436,73.3333333333
437,73.3333333333
438,66.6666666667
439,46.6666666667
440,53.3333333333
441,26.6666666667
442,53.3333333333
443,46.6666666667
444,53.3333333333
445,66.6666666667
446,60.0
447,26.6666666667
448,73.3333333333
449,46.6666666667
450,53.3333333333
451,46.6666666667
452,46.6666666667
453,46.6666666667
454,60.0
455,46.6666666667
456,66.6666666667
457,60.0
458,53.3333333333
459,46.6666666667
460,60.0
461,26.6666666667
462,26.6666666667
463,60.0
464,53.3333333333
465,60.0
466,46.6666666667
467,46.6666666667
468,73.3333333333
469,86.6666666667
470,26.6666666667
471,53.3333333333
472,60.0
473,66.6666666667
474,46.6666666667
475,53.3333333333
476,26.6666666667
477,46.6666666667
478,60.0
479,53.3333333333
480,53.3333333333
481,53.3333333333
482,60.0
483,73.3333333333
484,53.3333333333
485,66.6666666667
486,60.0
487,60.0
488,73.3333333333
489,53.3333333333
490,53.3333333333
491,53.3333333333
492,60.0
493,60.0
494,53.3333333333
495,26.6666666667
496,60.0
497,80.0
498,26.6666666667
499,66.6666666667
500,73.3333333333
501,73.3333333333
502,53.3333333333
503,26.6666666667
504,46.6666666667
505,53.3333333333
506,60.0
507,86.6666666667
508,46.6666666667
509,53.3333333333
510,53.3333333333
511,53.3333333333
512,46.6666666667
513,26.6666666667
514,53.3333333333
515,73.3333333333
516,73.3333333333
517,53.3333333333
518,73.3333333333
519,53.3333333333
520,66.6666666667
521,26.6666666667
522,73.3333333333
523,46.6666666667
524,53.3333333333
525,46.6666666667
526,80.0
527,53.3333333333
528,53.3333333333
529,53.3333333333
530,53.3333333333
531,60.0
532,60.0
533,46.6666666667
534,53.3333333333
535,46.6666666667
536,53.3333333333
537,53.3333333333
538,73.3333333333
539,46.6666666667
540,60.0
541,46.6666666667
542,60.0
543,60.0
544,73.3333333333
545,60.0
546,53.3333333333
547,26.6666666667
548,46.6666666667
549,53.3333333333
550,26.6666666667
551,53.3333333333
552,53.3333333333
553,60.0
554,60.0
555,46.6666666667
556,60.0
557,73.3333333333
558,53.3333333333
559,46.6666666667
560,46.6666666667
561,60.0
562,66.6666666667
563,53.3333333333
564,53.3333333333
565,46.6666666667
566,46.6666666667
567,86.6666666667
568,93.3333333333
569,53.3333333333
570,60.0
571,46.6666666667
572,80.0
573,26.6666666667
574,73.3333333333
575,53.3333333333
576,53.3333333333
577,53.3333333333
578,53.3333333333
579,46.6666666667
580,53.3333333333
581,53.3333333333
582,73.3333333333
583,53.3333333333
584,53.3333333333
585,60.0
586,46.6666666667
587,60.0
588,60.0
589,86.6666666667
590,53.3333333333
591,60.0
592,53.3333333333
593,53.3333333333
594,46.6666666667
595,46.6666666667
596,86.6666666667
597,46.6666666667
598,46.6666666667
599,53.3333333333
600,46.6666666667
601,53.3333333333
602,53.3333333333
603,53.3333333333
604,73.3333333333
605,46.6666666667
606,46.6666666667
607,66.6666666667
608,46.6666666667
609,60.0
610,60.0
611,53.3333333333
612,73.3333333333
613,73.3333333333
614,46.6666666667
615,80.0
616,53.3333333333
617,73.3333333333
618,60.0
619,46.6666666667
620,60.0
621,60.0
622,46.6666666667
623,53.3333333333
624,46.6666666667
625,80.0
