episode, score
1,53.3333333333
2,46.6666666667
3,46.6666666667
4,46.6666666667
5,86.6666666667
6,46.6666666667
7,26.6666666667
8,46.6666666667
9,53.3333333333
10,60.0
11,60.0
12,53.3333333333
13,46.6666666667
14,73.3333333333
15,73.3333333333
16,26.6666666667
17,46.6666666667
18,53.3333333333
19,26.6666666667
20,26.6666666667
21,53.3333333333
22,46.6666666667
23,46.6666666667
24,53.3333333333
25,66.6666666667
26,93.3333333333
27,60.0
28,53.3333333333
29,46.6666666667
30,53.3333333333
31,66.6666666667
32,66.6666666667
33,53.3333333333
34,53.3333333333
35,60.0
36,53.3333333333
37,53.3333333333
38,60.0
39,53.3333333333
40,60.0
41,46.6666666667
42,53.3333333333
43,26.6666666667
44,53.3333333333
45,60.0
46,53.3333333333
47,53.3333333333
48,53.3333333333
49,53.3333333333
50,46.6666666667
51,53.3333333333
52,53.3333333333
53,26.6666666667
54,60.0
55,53.3333333333
56,46.6666666667
57,60.0
58,53.3333333333
59,53.3333333333
60,66.6666666667
61,73.3333333333
62,73.3333333333
63,60.0
64,46.6666666667
65,53.3333333333
66,46.6666666667
67,26.6666666667
68,26.6666666667
69,53.3333333333
70,53.3333333333
71,46.6666666667
72,60.0
73,60.0
74,60.0
75,53.3333333333
76,53.3333333333
77,60.0
78,60.0
79,53.3333333333
80,53.3333333333
81,46.6666666667
82,73.3333333333
83,53.3333333333
84,46.6666666667
85,53.3333333333
86,26.6666666667
87,73.3333333333
88,46.6666666667
89,73.3333333333
90,60.0
91,73.3333333333
92,46.6666666667
93,60.0
94,53.3333333333
95,53.3333333333
96,60.0
97,80.0
98,46.6666666667
99,53.3333333333
100,60.0
101,26.6666666667
102,66.6666666667
103,46.6666666667
104,53.3333333333
105,73.3333333333
106,60.0
107,53.3333333333
108,53.3333333333
109,60.0
110,73.3333333333
111,53.3333333333
112,46.6666666667
113,53.3333333333
114,53.3333333333
115,66.6666666667
116,53.3333333333
117,60.0
118,46.6666666667
119,53.3333333333
120,66.6666666667
121,73.3333333333
122,46.6666666667
123,26.6666666667
124,26.6666666667
125,26.6666666667
126,80.0
127,60.0
128,60.0
129,73.3333333333
130,80.0
131,73.3333333333
132,53.3333333333
133,60.0
134,53.3333333333
135,53.3333333333
136,66.6666666667
137,60.0
138,46.6666666667
139,26.6666666667
140,60.0
141,73.3333333333
142,53.3333333333
143,53.3333333333
144,53.3333333333
145,26.6666666667
146,60.0
147,46.6666666667
148,53.3333333333
149,46.6666666667
150,53.3333333333
151,53.3333333333
152,80.0
153,53.3333333333
154,53.3333333333
155,60.0
156,46.6666666667
157,46.6666666667
158,46.6666666667
159,60.0
160,53.3333333333
161,53.3333333333
162,73.3333333333
163,66.6666666667
164,53.3333333333
165,46.6666666667
166,26.6666666667
167,53.3333333333
168,26.6666666667
169,60.0
170,73.3333333333
171,46.6666666667
172,53.3333333333
173,26.6666666667
174,53.3333333333
175,86.6666666667
176,53.3333333333
177,46.6666666667
178,26.6666666667
179,46.6666666667
180,73.3333333333
181,60.0
182,53.3333333333
183,26.6666666667
184,26.6666666667
185,93.3333333333
186,53.3333333333
187,60.0
188,53.3333333333
189,60.0
190,53.3333333333
191,73.3333333333
192,26.6666666667
193,60.0
194,60.0
195,80.0
196,53.3333333333
197,46.6666666667
198,73.3333333333
199,80.0
200,53.3333333333
201,46.6666666667
202,60.0
203,66.6666666667
204,86.6666666667
205,60.0
206,60.0
207,73.3333333333
208,53.3333333333
209,26.6666666667
210,46.6666666667
211,53.3333333333
212,60.0
213,73.3333333333
214,53.3333333333
215,53.3333333333
216,26.6666666667
217,46.6666666667
218,46.6666666667
219,86.6666666667
220,60.0
221,60.0
222,46.6666666667
223,73.3333333333
224,46.6666666667
225,53.3333333333
226,53.3333333333
227,73.3333333333
228,53.3333333333
229,60.0
230,53.3333333333
231,73.3333333333
232,26.6666666667
233,73.3333333333
234,60.0
235,60.0
236,66.6666666667
237,46.6666666667
238,53.3333333333
239,60.0
240,46.6666666667
241,46.6666666667
242,73.3333333333
243,73.3333333333
244,86.6666666667
245,100.0
246,46.6666666667
247,53.3333333333
248,53.3333333333
249,73.3333333333
250,53.3333333333
251,53.3333333333
252,46.6666666667
253,53.3333333333
254,46.6666666667
255,46.6666666667
256,60.0
257,53.3333333333
258,46.6666666667
259,46.6666666667
260,60.0
261,46.6666666667
262,53.3333333333
263,46.6666666667
264,46.6666666667
265,60.0
266,46.6666666667
267,53.3333333333
268,73.3333333333
269,53.3333333333
270,93.3333333333
271,73.3333333333
272,60.0
273,46.6666666667
274,53.3333333333
275,66.6666666667
276,53.3333333333
277,60.0
278,53.3333333333
279,53.3333333333
280,53.3333333333
281,26.6666666667
282,26.6666666667
283,80.0
284,46.6666666667
285,46.6666666667
286,60.0
287,53.3333333333
288,73.3333333333
289,53.3333333333
290,60.0
291,53.3333333333
292,46.6666666667
293,66.6666666667
294,46.6666666667
295,66.6666666667
296,73.3333333333
297,60.0
298,66.6666666667
299,60.0
300,73.3333333333
301,60.0
302,46.6666666667
303,73.3333333333
304,53.3333333333
305,53.3333333333
306,53.3333333333
307,53.3333333333
308,53.3333333333
309,60.0
310,60.0
311,46.6666666667
312,86.6666666667
313,53.3333333333
314,46.6666666667
315,46.6666666667
316,60.0
317,46.6666666667
318,66.6666666667
319,53.3333333333
320,73.3333333333
321,73.3333333333
322,46.6666666667
323,73.3333333333
324,53.3333333333
325,26.6666666667
326,53.3333333333
327,73.3333333333
328,46.6666666667
329,46.6666666667
330,73.3333333333
331,53.3333333333
332,46.6666666667
333,53.3333333333
334,53.3333333333
335,53.3333333333
336,53.3333333333
337,53.3333333333
338,60.0
339,46.6666666667
340,60.0
341,73.3333333333
342,53.3333333333
343,60.0
344,60.0
345,53.3333333333
346,26.6666666667
347,26.6666666667
348,53.3333333333
349,73.3333333333
350,73.3333333333
351,73.3333333333
352,73.3333333333
353,60.0
354,60.0
355,46.6666666667
356,53.3333333333
357,46.6666666667
358,46.6666666667
359,80.0
360,53.3333333333
361,60.0
362,73.3333333333
363,93.3333333333
364,46.6666666667
365,60.0
366,66.6666666667
367,53.3333333333
368,73.3333333333
369,46.6666666667
370,60.0
371,53.3333333333
372,86.6666666667
373,26.6666666667
374,46.6666666667
375,53.3333333333
376,86.6666666667
377,26.6666666667
378,53.3333333333
379,60.0
380,46.6666666667
381,86.6666666667
382,46.6666666667
383,46.6666666667
384,53.3333333333
385,46.6666666667
386,73.3333333333
387,60.0
388,46.6666666667
389,46.6666666667
390,53.3333333333
391,66.6666666667
392,46.6666666667
393,53.3333333333
394,26.6666666667
395,53.3333333333
396,53.3333333333
397,46.6666666667
398,60.0
399,46.6666666667
400,53.3333333333
401,66.6666666667
402,60.0
403,46.6666666667
404,46.6666666667
405,53.3333333333
406,60.0
407,66.6666666667
408,53.3333333333
409,60.0
410,26.6666666667
411,60.0
412,53.3333333333
413,53.3333333333
414,53.3333333333
415,46.6666666667
416,73.3333333333
417,60.0
418,53.3333333333
419,60.0
420,93.3333333333
421,60.0
422,53.3333333333
423,73.3333333333
424,46.6666666667
425,53.3333333333
426,73.3333333333
427,46.6666666667
428,53.3333333333
429,46.6666666667
430,80.0
431,66.6666666667
432,46.6666666667
433,60.0
434,53.3333333333
435,60.0
436,53.3333333333
437,66.6666666667
438,46.6666666667
439,53.3333333333
440,46.6666666667
441,73.3333333333
442,60.0
443,60.0
444,73.3333333333
445,53.3333333333
446,86.6666666667
447,80.0
448,26.6666666667
449,60.0
450,66.6666666667
451,46.6666666667
452,46.6666666667
453,53.3333333333
454,60.0
455,26.6666666667
456,60.0
457,46.6666666667
458,53.3333333333
459,26.6666666667
460,60.0
461,60.0
462,60.0
463,60.0
464,53.3333333333
465,46.6666666667
466,26.6666666667
467,60.0
468,53.3333333333
469,86.6666666667
470,46.6666666667
471,66.6666666667
472,53.3333333333
473,46.6666666667
474,60.0
475,53.3333333333
476,53.3333333333
477,53.3333333333
478,53.3333333333
479,53.3333333333
480,66.6666666667
481,53.3333333333
482,66.6666666667
483,60.0
484,73.3333333333
485,53.3333333333
486,60.0
487,53.3333333333
488,53.3333333333
489,60.0
490,53.3333333333
491,60.0
492,60.0
493,53.3333333333
494,60.0
495,60.0
496,46.6666666667
497,46.6666666667
498,26.6666666667
499,46.6666666667
500,73.3333333333
501,80.0
502,73.3333333333
503,53.3333333333
504,53.3333333333
505,60.0
506,26.6666666667
507,46.6666666667
508,53.3333333333
509,53.3333333333
510,53.3333333333
511,26.6666666667
512,46.6666666667
513,73.3333333333
514,53.3333333333
515,46.6666666667
516,46.6666666667
517,46.6666666667
518,60.0
519,26.6666666667
520,60.0
521,53.3333333333
522,46.6666666667
523,80.0
524,60.0
525,73.3333333333
526,73.3333333333
527,66.6666666667
528,53.3333333333
529,46.6666666667
530,46.6666666667
531,80.0
532,46.6666666667
533,53.3333333333
534,46.6666666667
535,53.3333333333
536,60.0
537,53.3333333333
538,46.6666666667
539,93.3333333333
540,53.3333333333
541,73.3333333333
542,60.0
543,53.3333333333
544,53.3333333333
545,60.0
546,60.0
547,53.3333333333
548,46.6666666667
549,73.3333333333
550,60.0
551,73.3333333333
552,53.3333333333
553,86.6666666667
554,73.3333333333
555,46.6666666667
556,46.6666666667
557,60.0
558,53.3333333333
559,53.3333333333
560,60.0
561,86.6666666667
562,46.6666666667
563,93.3333333333
564,46.6666666667
565,26.6666666667
566,46.6666666667
567,46.6666666667
568,53.3333333333
569,60.0
570,60.0
571,60.0
572,46.6666666667
573,46.6666666667
574,46.6666666667
575,73.3333333333
576,73.3333333333
577,53.3333333333
578,46.6666666667
579,80.0
580,46.6666666667
581,53.3333333333
582,60.0
583,93.3333333333
584,46.6666666667
585,53.3333333333
586,46.6666666667
587,46.6666666667
588,46.6666666667
589,60.0
590,60.0
591,60.0
592,46.6666666667
593,53.3333333333
594,60.0
595,60.0
596,46.6666666667
597,46.6666666667
598,53.3333333333
599,26.6666666667
