episode, score
1,46.6666666667
2,73.3333333333
3,53.3333333333
4,46.6666666667
5,53.3333333333
6,93.3333333333
7,26.6666666667
8,73.3333333333
9,46.6666666667
10,73.3333333333
11,53.3333333333
12,53.3333333333
13,46.6666666667
14,26.6666666667
15,46.6666666667
16,53.3333333333
17,46.6666666667
18,53.3333333333
19,46.6666666667
20,46.6666666667
21,26.6666666667
22,73.3333333333
23,26.6666666667
24,66.6666666667
25,73.3333333333
26,86.6666666667
27,73.3333333333
28,46.6666666667
29,46.6666666667
30,46.6666666667
31,53.3333333333
32,73.3333333333
33,60.0
34,46.6666666667
35,53.3333333333
36,73.3333333333
37,26.6666666667
38,53.3333333333
39,53.3333333333
40,46.6666666667
41,46.6666666667
42,73.3333333333
43,73.3333333333
44,60.0
45,53.3333333333
46,46.6666666667
47,46.6666666667
48,73.3333333333
49,46.6666666667
50,53.3333333333
51,53.3333333333
52,46.6666666667
53,60.0
54,73.3333333333
55,60.0
56,53.3333333333
57,53.3333333333
58,53.3333333333
59,26.6666666667
60,80.0
61,53.3333333333
62,26.6666666667
63,46.6666666667
64,60.0
65,60.0
66,26.6666666667
67,46.6666666667
68,46.6666666667
69,80.0
70,53.3333333333
71,46.6666666667
72,53.3333333333
73,60.0
74,53.3333333333
75,60.0
76,53.3333333333
77,46.6666666667
78,46.6666666667
79,60.0
80,53.3333333333
81,53.3333333333
82,46.6666666667
83,53.3333333333
84,93.3333333333
85,26.6666666667
86,46.6666666667
87,86.6666666667
88,26.6666666667
89,60.0
90,66.6666666667
91,53.3333333333
92,53.3333333333
93,53.3333333333
94,53.3333333333
95,46.6666666667
96,66.6666666667
97,73.3333333333
98,46.6666666667
99,66.6666666667
100,86.6666666667
101,73.3333333333
102,53.3333333333
103,53.3333333333
104,53.3333333333
105,60.0
106,60.0
107,60.0
108,80.0
109,60.0
110,73.3333333333
111,73.3333333333
112,46.6666666667
113,46.6666666667
114,53.3333333333
115,53.3333333333
116,53.3333333333
117,46.6666666667
118,46.6666666667
119,26.6666666667
120,53.3333333333
121,53.3333333333
122,66.6666666667
123,53.3333333333
124,60.0
125,93.3333333333
126,73.3333333333
127,93.3333333333
128,73.3333333333
129,53.3333333333
130,53.3333333333
131,46.6666666667
132,60.0
133,53.3333333333
134,86.6666666667
135,53.3333333333
136,93.3333333333
137,46.6666666667
138,60.0
139,93.3333333333
140,53.3333333333
141,53.3333333333
142,46.6666666667
143,53.3333333333
144,53.3333333333
145,53.3333333333
146,46.6666666667
147,46.6666666667
148,53.3333333333
149,46.6666666667
150,46.6666666667
151,46.6666666667
152,53.3333333333
153,53.3333333333
154,46.6666666667
155,46.6666666667
156,60.0
157,80.0
158,53.3333333333
159,73.3333333333
160,53.3333333333
161,53.3333333333
162,46.6666666667
163,26.6666666667
164,66.6666666667
165,53.3333333333
166,60.0
167,46.6666666667
168,80.0
169,53.3333333333
170,60.0
171,60.0
172,53.3333333333
173,53.3333333333
174,60.0
175,46.6666666667
176,53.3333333333
177,46.6666666667
178,60.0
179,53.3333333333
180,53.3333333333
181,46.6666666667
182,60.0
183,60.0
184,26.6666666667
185,46.6666666667
186,73.3333333333
187,53.3333333333
188,60.0
189,80.0
190,60.0
191,66.6666666667
192,93.3333333333
193,60.0
194,46.6666666667
195,86.6666666667
196,60.0
197,86.6666666667
198,60.0
199,60.0
200,60.0
201,93.3333333333
202,53.3333333333
203,60.0
204,53.3333333333
205,46.6666666667
206,53.3333333333
207,73.3333333333
208,46.6666666667
209,73.3333333333
210,73.3333333333
211,53.3333333333
212,93.3333333333
213,46.6666666667
214,53.3333333333
215,53.3333333333
216,46.6666666667
217,46.6666666667
218,60.0
219,53.3333333333
220,46.6666666667
221,46.6666666667
222,60.0
223,46.6666666667
224,60.0
225,53.3333333333
226,53.3333333333
227,73.3333333333
228,46.6666666667
229,60.0
230,53.3333333333
231,46.6666666667
232,86.6666666667
233,46.6666666667
234,86.6666666667
235,53.3333333333
236,93.3333333333
237,53.3333333333
238,46.6666666667
239,66.6666666667
240,46.6666666667
241,73.3333333333
242,66.6666666667
243,26.6666666667
244,53.3333333333
245,46.6666666667
246,26.6666666667
247,53.3333333333
248,60.0
249,46.6666666667
250,26.6666666667
251,73.3333333333
252,46.6666666667
253,60.0
254,60.0
255,73.3333333333
256,73.3333333333
257,60.0
258,53.3333333333
259,53.3333333333
260,46.6666666667
261,60.0
262,53.3333333333
263,53.3333333333
264,26.6666666667
265,46.6666666667
266,60.0
267,46.6666666667
268,53.3333333333
269,60.0
270,53.3333333333
271,26.6666666667
272,60.0
273,53.3333333333
274,53.3333333333
275,80.0
276,26.6666666667
277,53.3333333333
278,53.3333333333
279,60.0
280,53.3333333333
281,46.6666666667
282,53.3333333333
283,46.6666666667
284,53.3333333333
285,73.3333333333
286,73.3333333333
287,53.3333333333
288,60.0
289,53.3333333333
290,86.6666666667
291,86.6666666667
292,53.3333333333
293,53.3333333333
294,66.6666666667
295,46.6666666667
296,60.0
297,46.6666666667
298,53.3333333333
299,53.3333333333
300,46.6666666667
301,60.0
302,53.3333333333
303,66.6666666667
304,80.0
305,73.3333333333
306,53.3333333333
307,46.6666666667
308,66.6666666667
309,53.3333333333
310,46.6666666667
311,26.6666666667
312,46.6666666667
313,26.6666666667
314,60.0
315,53.3333333333
316,93.3333333333
317,60.0
318,53.3333333333
319,80.0
320,53.3333333333
321,53.3333333333
322,73.3333333333
323,73.3333333333
324,53.3333333333
325,53.3333333333
326,46.6666666667
327,73.3333333333
328,46.6666666667
329,53.3333333333
330,53.3333333333
